Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60
0.0716896856945473,-0.133276467368182,1.089619,-0.0418298005715779,-0.133276467368182,1.075709,-0.133871781624111,-0.024280212916824,0.523447,-0.178686880457219,-0.17769751215188,0.125412,-0.160815366845503,-0.0114845835295067,0.005501,0.185209171960673,-0.133276467368182,1.103529,0.200892091955803,-0.158335906875607,0.508992,0.144464336198231,-0.180474324731537,0.098575,0.160815366845503,0.0114845835295067,0.019048,0.0728375050054499,-0.129839669314649,1.2489825,0.0824857222181967,-0.0971300988990668,1.4957485,0.0767427862264925,-0.0488365682737575,1.66840075,-0.0853430293371666,-0.0878695858534427,1.496592,-0.173758397571572,-0.150110263259577,1.131811,-0.203192267351575,-0.0243679455130292,0.8672955,-0.222132477402469,0.0147701018798596,0.741032,0.25031447377356,-0.106390611944691,1.494905,0.338146287136208,-0.121956082269386,1.111789,0.287074995070468,0.159291718360656,1.018353,0.289476242298728,0.280843242498566,0.961445
0.0680132619107667,-0.127681375738623,1.087679,-0.0460273216768316,-0.127681375738623,1.07071,-0.126586262077581,-0.0582922586667903,0.511149,-0.164517175186924,-0.193127270443003,0.106568,-0.160715686634676,-0.0142497287621451,0.005386,0.182053845498365,-0.127681375738623,1.104648,0.202548060083866,-0.150973282724171,0.509597,0.147356259507317,-0.177185344053232,0.098884,0.160715686634676,0.0142497287621451,0.019043,0.0686050764900753,-0.127405514240371,1.246167,0.0780954123990341,-0.0987530637928504,1.490558,0.0724268646315329,-0.0483799404578809,1.66501825,-0.0902800930476791,-0.0884825487344958,1.492666,-0.173616464197515,-0.143355539937607,1.125585,-0.197440072149443,-0.0203553691718607,0.859781,-0.213846616978835,0.0202983415568185,0.732921,0.246470917845747,-0.109023578851205,1.48845,0.330419888333488,-0.107704746394648,1.104602,0.270742338750691,0.170258757524558,1.006318,0.269506207515079,0.291352252625733,0.949287
0.0604027644956765,-0.126888908420288,1.08586875,-0.0530728743230255,-0.126888908420288,1.0683505,-0.122586228148269,-0.0672311675146318,0.50624,-0.160225343120108,-0.194924969275472,0.098711,-0.160291231286307,-0.0129373101423603,0.005109,0.173878403314378,-0.126888908420288,1.103387,0.198572551613927,-0.14614635469465,0.509955,0.145130176758131,-0.177129649528682,0.098928,0.160291231286307,0.0129373101423603,0.018917,0.0605164081374131,-0.128632665556709,1.244541625,0.070377557596387,-0.102193487247315,1.4883745,0.0650457763932943,-0.050717055947862,1.66325825,-0.0980073352904277,-0.0907482020828494,1.491247,-0.176585194301171,-0.134751064970254,1.121459,-0.190827266112347,-0.00653837354298037,0.8574315,-0.201818111265179,0.036943550808714,0.730896,0.238762450483202,-0.113638772411782,1.485502,0.324907052135261,-0.101936376793444,1.102786,0.258916872212468,0.163050819378385,0.976076,0.254891184417223,0.273634800958111,0.90052
0.05323511685081,-0.13016768097801,1.08632575,-0.0603812061162818,-0.13016768097801,1.0683495,-0.130756292287359,-0.0493981620636113,0.507888,-0.165127386886865,-0.18941229443971,0.104266,-0.160414976090442,-0.0103012985056645,0.004975,0.166851439817902,-0.13016768097801,1.104302,0.192785229236773,-0.144716963670901,0.510318,0.141642670115378,-0.178190965336591,0.099025,0.160414976090442,0.0103012985056645,0.018946,0.0530635510387005,-0.131019687763629,1.244852375,0.0622136019645465,-0.101784560855746,1.4878445,0.056041439743493,-0.0548053395856778,1.662666,-0.106390351362639,-0.0926455449653903,1.490188,-0.18539760078401,-0.132019503197569,1.119742,-0.18548177949949,0.0149540078892722,0.8632645,-0.188974415762151,0.0697649472826703,0.740561,0.230817555291732,-0.110923576746101,1.485501,0.325216782532227,-0.0988867801042479,1.106228,0.253442432869794,0.139296331244006,0.9373685,0.244575783743667,0.231631057399847,0.840488
0.0443078857895329,-0.136754336903759,1.0864805,-0.0695201877605584,-0.136754336903759,1.0689,-0.148529931964103,-0.0179653635849339,0.515757,-0.179646519382156,-0.177653619560302,0.118036,-0.161002205351698,-0.00643950090376808,0.005271,0.158135959339624,-0.136754336903759,1.104061,0.185864420240669,-0.147285604790828,0.510291,0.137174519369589,-0.181533780029289,0.099771,0.161002205351698,0.00643950090376808,0.018873,0.0450268896066271,-0.133498481076598,1.24532725,0.0538536872709823,-0.09699413934135,1.487737,0.045744746537822,-0.0576149767486971,1.661649,-0.114883406084751,-0.0922640246378092,1.489149,-0.201053350790295,-0.135512744924581,1.119411,-0.182383577294657,0.0415840748178173,0.879447,-0.178544043869428,0.112604967717911,0.76586,0.222590780626715,-0.101724254044891,1.486325,0.328864012013932,-0.100837268408561,1.111275,0.252588556266592,0.1061033276783,0.9073735,0.241948243729,0.16998929777622,0.790029
0.034789841505995,-0.141711431074915,1.08855,-0.0790053504577365,-0.141711431074914,1.072117,-0.168652896311443,0.0065340599944854,0.527112,-0.202133028277074,-0.161659002025218,0.134908,-0.162774481967161,-0.00113892474399353,0.007994,0.148585033469727,-0.141711431074914,1.104983,0.178965155155596,-0.155298168564164,0.510965,0.132107138424102,-0.186361165666683,0.099856,0.162774481967161,0.00113892474399353,0.018921,0.0360640195223647,-0.13382600493166,1.24749125,0.0442514803589411,-0.0894782172782417,1.4895835,0.0349391420016426,-0.0587272605562277,1.662492,-0.124480284052904,-0.0882694001019515,1.490008,-0.221733574174575,-0.139896924355107,1.121497,-0.180522414130619,0.0666185612551291,0.906407,-0.166698150039554,0.153346788928364,0.805156,0.212983244770786,-0.0906870344545321,1.489159,0.334828099034656,-0.115451988692653,1.120173,0.251635994624241,0.0680662637340922,0.8982145,0.241331248100998,0.115810441222993,0.773264
0.0255727544986057,-0.142467288274068,1.09237275,-0.0882661921368166,-0.142467288274069,1.078323,-0.186864175750866,0.0132075284288703,0.537331,-0.226977711359417,-0.146979929984644,0.142931,-0.165738514416771,0.00621247802182251,0.014389,0.139411701134028,-0.142467288274068,1.1064225,0.169701673755771,-0.165708466623585,0.511728,0.127572310580886,-0.193137474634789,0.10101,0.165738514416771,-0.00621247802182251,0.018988,0.0264350576568833,-0.132620416256577,1.251630375,0.0335384674739427,-0.086186715377135,1.4956945,0.0237910100770362,-0.0593542884477556,1.6672055,-0.134646238872132,-0.0852326658320544,1.494404,-0.241588370583775,-0.142179914773242,1.128933,-0.179926202889044,0.08141048076833,0.934784,-0.160389521378825,0.181488273913554,0.848084,0.201723173820018,-0.0871407649222157,1.496985,0.335140672572805,-0.145110742078931,1.136106,0.249222777336135,0.0320418375427064,0.909813,0.236667258369481,0.0834345849880218,0.785458
0.0303594086769847,-0.140594884881737,1.093311,-0.0831679293814098,-0.140594884881737,1.079511,-0.178581785591122,-0.00297039969308145,0.533181,-0.229978268879127,-0.150152405314101,0.134917,-0.183767404146251,0.0129817905390059,0.020484,0.143886746735379,-0.140594884881737,1.107111,0.179186335210392,-0.171734517357807,0.512791,0.142556406284277,-0.200046768060776,0.101889,0.183767404146251,-0.0129817905390059,0.019,0.0307901212284615,-0.13192833708407,1.25283775,0.0367162825462443,-0.0886958794602904,1.499961,0.0267172058080836,-0.0620183543874998,1.6701895,-0.130747615094173,-0.0867506193028964,1.497039,-0.24201404248986,-0.149095770281944,1.132999,-0.168096002892353,0.0798675358569683,0.949399,-0.1502960457097,0.188296059845335,0.873604,0.204180180186661,-0.0906411396176844,1.502883,0.342390144421701,-0.173138619889199,1.149285,0.256021987768265,0.00316863443556628,0.922141,0.247862459325887,0.0717121945987794,0.804891
0.0190457236538732,-0.127336022019008,1.09002175,-0.0944449266113579,-0.127336022019008,1.073841,-0.179382725012344,-0.0231752307247625,0.519792,-0.242380072203862,-0.15579162771937,0.117715,-0.188669633572977,0.00880295742570128,0.00557600000000002,0.132536373919104,-0.127336022019008,1.1062025,0.178293927404688,-0.16079138314789,0.51402,0.147604678621989,-0.195018206008822,0.10268,0.188669633572977,-0.00880295742570128,0.018946,0.0186017321878824,-0.122921662426793,1.249497625,0.0244990058498392,-0.0869107315201612,1.4981875,0.0148712355989736,-0.0562902745408546,1.66848175,-0.142567502465505,-0.0814326686947472,1.495449,-0.251788164385947,-0.147359911672596,1.131155,-0.172216269766037,0.0747881936830374,0.9419575,-0.15558688526309,0.180899491119046,0.862105999999999,0.191565514165183,-0.0923887943455752,1.500926,0.330434468043036,-0.180211029057922,1.148823,0.241890692531438,-0.00688890260935911,0.920834,0.238181152397373,0.0684728385760311,0.80819
0.00587953733650153,-0.116955386882226,1.0873585,-0.10751363151005,-0.116955386882226,1.0683545,-0.184094346675319,-0.0546797697433658,0.511135,-0.236889554040071,-0.1750095465416,0.101967,-0.190875093210329,0.0023324924326605,0.008112,0.119272706183053,-0.116955386882226,1.1063625,0.175755349724545,-0.14663312014413,0.515186,0.153663584499781,-0.189343020533313,0.103451,0.190875093210329,-0.0023324924326605,0.01885,0.00328551045343769,-0.117344605549003,1.2460295,0.00788494033057623,-0.0902336599237406,1.492868,-0.00121875365789899,-0.0537524706602762,1.6655915,-0.159502121046863,-0.0811332720377523,1.491106,-0.261584915938718,-0.14644570993489,1.125419,-0.179776053013047,0.0538070573744754,0.914803,-0.156718884563481,0.139888086476934,0.813452,0.175272001708015,-0.0993340478097288,1.49463,0.307792632252657,-0.171335737568029,1.137338,0.220257528412476,-0.00848637200912162,0.903014,0.208975595364717,0.0467725529981194,0.77966
-0.0119784792374406,-0.109698246659738,1.086829,-0.125414248242691,-0.109698246659738,1.067969,-0.185548639627293,-0.0803619986838374,0.507336,-0.226220312548084,-0.18545685894743,0.092719,-0.1910318388748,-0.00193505997645099,0.007825,0.10145728976781,-0.109698246659738,1.105689,0.165806304844898,-0.133504740266706,0.51571,0.155006066181261,-0.183116176587462,0.104424,0.1910318388748,0.00193505997645099,0.01899,-0.0158783865068644,-0.114203478596667,1.2447065,-0.0118312558079708,-0.0918220522709897,1.4900855,-0.0212617718524778,-0.0549921772863485,1.66373075,-0.179585442946194,-0.0802977932126367,1.488556,-0.276412585022443,-0.138731874615066,1.121857,-0.185914749831016,0.0228981601121315,0.8851505,-0.154024259225865,0.070950408729785,0.760913,0.155922931330252,-0.103346311329343,1.491615,0.273667036264048,-0.166789374420112,1.128199,0.194310109455906,-0.012247014104834,0.8884385,0.182295945248036,0.031906740669096,0.757828
-0.0326916027541071,-0.10512816468717,1.08684025,-0.146806999154527,-0.10512816468717,1.0684745,-0.189625077275465,-0.0910410674957949,0.506243,-0.224252909567563,-0.191072348007195,0.08972,-0.190488738808955,-0.00611023939577228,0.006851,0.081423793646313,-0.105128164687169,1.105206,0.153891297048374,-0.1214257937148,0.51621,0.155110627118103,-0.178135819170455,0.105272,0.190488738808955,0.00611023939577228,0.019013,-0.0367253647076413,-0.111420826328595,1.244655875,-0.0327689677824335,-0.090675915527354,1.4894615,-0.0423840263912863,-0.0570421171541279,1.66289625,-0.200552389146464,-0.0774138759922627,1.488232,-0.289898051590856,-0.139094859093804,1.118067,-0.199954681867021,0.00223593776934058,0.871235,-0.169288658961613,0.0551680272937018,0.749473,0.135014453581596,-0.103937955062445,1.490691,0.241932984944251,-0.169027455623236,1.124639,0.171227339325774,-0.00405311243565279,0.889145,0.164544311088078,0.0426447181143218,0.758579
-0.051768168323604,-0.105884464011105,1.0872095,-0.16578279817982,-0.105884464011105,1.0703725,-0.199892792142038,-0.100449088412539,0.507237,-0.221814192155807,-0.198853878369311,0.088614,-0.190487184349841,-0.0122388261577459,0.007587,0.0622464615326122,-0.105884464011105,1.1040465,0.143754605809531,-0.103343097934967,0.515115,0.157102003888349,-0.16980513971466,0.106841,0.190487184349841,0.0122388261577459,0.018993,-0.0560147947158538,-0.112107389637139,1.2448985,-0.052872660948005,-0.0917068040034507,1.489927,-0.0628737273873556,-0.0605477402797411,1.66276425,-0.221146078615501,-0.0823071427595249,1.489638,-0.300510536776803,-0.149631238778431,1.11753,-0.216533159120754,0.00513519558400861,0.8755775,-0.187784478022692,0.0597993168187994,0.753724,0.115400756719491,-0.101106465247376,1.490216,0.220904999786102,-0.162950298836032,1.123116,0.152977771411842,0.00605330406606896,0.889095,0.149115366873886,0.0568965454427276,0.760235
-0.0719023017607243,-0.112737947345037,1.0851765,-0.186137768766652,-0.112737947345037,1.070909,-0.210236482814516,-0.10618825029179,0.506832,-0.216245569541183,-0.206809928799512,0.087622,-0.190036042303512,-0.0195854341761381,0.007534,0.042333165245204,-0.112737947345037,1.099444,0.133247212964605,-0.07943257315746,0.511464,0.158820138053609,-0.160098140529122,0.108676,0.190036042303512,0.0195854341761381,0.01892,-0.0748643055452073,-0.117344176032513,1.2430115,-0.0710482028357605,-0.0921264583076363,1.4870835,-0.0827384944123529,-0.065962798883174,1.65922175,-0.23937037341985,-0.0883938780860501,1.488033,-0.318785144407999,-0.15175801284618,1.115595,-0.231322154051366,0.00644925620023736,0.877047,-0.197737360795556,0.0626155053469848,0.757346,0.0972739677483293,-0.0958590385292226,1.486134,0.210452232173239,-0.146084077491529,1.118868,0.141049240411595,0.0249417139860525,0.885921,0.130152185789449,0.0635451914662221,0.754766
-0.0916804962447937,-0.125461449202019,1.07968775,-0.205886482242956,-0.125461449202019,1.0681015,-0.220070283209843,-0.110792811888631,0.50459,-0.209645688077245,-0.216165430316386,0.086597,-0.188839852345585,-0.028971728829111,0.006906,0.0225254897533689,-0.125461449202019,1.091274,0.121934852356155,-0.0512263980593287,0.508004,0.160442746170238,-0.14853509565622,0.11226,0.188839852345585,0.028971728829111,0.01893,-0.0932367027144275,-0.126849444339617,1.238005125,-0.0877753800929164,-0.0944986684458785,1.4825275,-0.0997494685107467,-0.0722847259688106,1.65264825,-0.255665615093895,-0.0925744196142232,1.484914,-0.339370588433942,-0.154465918183429,1.112787,-0.247262267064568,0.00159233416410342,0.875579,-0.209089118540242,0.0521497695518851,0.753489,0.0801148549080624,-0.0964229172775337,1.480141,0.206112759144286,-0.115586407488854,1.113674,0.136349631174329,0.0580179130516995,0.884417,0.112619355863553,0.0810713326283,0.750888
-0.107183774792599,-0.141293251956558,1.075298,-0.221518414151151,-0.141293251956558,1.066749,-0.228811386448768,-0.117496714728083,0.502327,-0.202691397674984,-0.226107570485956,0.084196,-0.187108398708129,-0.038742566453188,0.00654,0.00715086456595208,-0.141293251956558,1.083847,0.107812548903869,-0.0315272806209313,0.50775,0.158678360171808,-0.135622443952636,0.119419,0.187108398708129,0.038742566453188,0.019504,-0.107513939723033,-0.13865267092557,1.23455575,-0.101648180627517,-0.0986010131596816,1.479954,-0.113161134855649,-0.0795178000375176,1.648783,-0.269051648772698,-0.10020535335596,1.482263,-0.358080653561689,-0.164253632858862,1.111843,-0.265102712341157,-0.00633592436915109,0.8756365,-0.223510416865969,0.0412037943022356,0.753143,0.0657552875176641,-0.0969966729634028,1.477645,0.195005948799386,-0.0948003742046996,1.112004,0.127560590570571,0.0902495445946253,0.891097,0.105007291758708,0.109014041389179,0.757032
-0.122734415181099,-0.150926302755363,1.07739525,-0.237795054769535,-0.150926302755363,1.068237,-0.234594503105498,-0.124852432270799,0.501884,-0.19899029860817,-0.229944898675924,0.083312,-0.185338997171655,-0.0420610109205095,0.00631600000000002,-0.00767377559266317,-0.150926302755363,1.0865535,0.0959348466011779,-0.0259124485307453,0.51395,0.149454984960629,-0.127899012836958,0.126201,0.185338997171655,0.0420610109205095,0.019806,-0.122010633232964,-0.145418503670969,1.236450625,-0.115187832649871,-0.10252867907042,1.48293,-0.126344244801034,-0.0823421044482634,1.6510425,-0.282514882230995,-0.103951553880916,1.484448,-0.374877636405777,-0.168541349531999,1.114571,-0.280290555387641,-0.0097790224965263,0.879482,-0.237436601208461,0.0343982256348224,0.756033,0.0521392169312518,-0.101105804259923,1.481412,0.176306251249874,-0.098622211395133,1.113245,0.109189285972931,0.096028964229402,0.8986685,0.103426164705989,0.156985694811532,0.776118999999999
-0.139886933649312,-0.150968949715679,1.0806685,-0.254408941397004,-0.15096894971568,1.069982,-0.242205732785748,-0.132359306352891,0.502402,-0.202733965831059,-0.227631834678085,0.08302,-0.184760067021278,-0.0389023983424251,0.00626100000000001,-0.0253649259016198,-0.150968949715679,1.091355,0.0852487672162887,-0.0375976862400205,0.517477,0.134800139959877,-0.130490063910237,0.126114,0.184760067021278,0.0389023983424251,0.020609,-0.138981425549749,-0.145578769091642,1.239977,-0.130685105962103,-0.104441955975191,1.4875065,-0.140832432566984,-0.0806144846469351,1.65606825,-0.29786739336407,-0.101334223957132,1.488544,-0.390043365505658,-0.16483491593567,1.119263,-0.293169009490462,-0.00919312534621756,0.883383,-0.24467640250954,0.0280120840261786,0.760135,0.0364971814398642,-0.107549687993251,1.486469,0.150411330443359,-0.118376896211882,1.114657,0.0844944991015937,0.0697179285178572,0.8916165,0.102723263412329,0.165606976865172,0.799559
-0.153408738843729,-0.14565496993581,1.0811555,-0.267559704024164,-0.14565496993581,1.0703575,-0.250913917839864,-0.1352962219151,0.502679,-0.208934561343181,-0.223469344243417,0.082524,-0.184684285234044,-0.0334534677550804,0.007274,-0.0392577736632931,-0.14565496993581,1.0919535,0.0740754634313355,-0.0589290532562918,0.513144,0.120889546897937,-0.137014658986043,0.117142,0.184684285234044,0.0334534677550804,0.021842,-0.153850996255724,-0.142128592309578,1.24025625,-0.145936415107554,-0.104804391413507,1.488035,-0.155506939243821,-0.0776536280435828,1.65766775,-0.313456094618354,-0.0985894430751065,1.489996,-0.406129521926028,-0.156125175277357,1.1196,-0.299783765349976,-0.00753694824450304,0.883668,-0.250123325177267,0.0155537088347746,0.758594,0.0215832644032454,-0.111019339751908,1.486074,0.125051102566775,-0.142002526608099,1.11282,0.0569640516823197,0.0356882562222368,0.884456,0.0659155415329296,0.105361270757668,0.776562
-0.16290300799893,-0.140931696864653,1.079569,-0.277420236983262,-0.140931696864653,1.069348,-0.258679279275112,-0.134889342300305,0.502415,-0.214559874895433,-0.219108491750904,0.081388,-0.18498129914712,-0.0287192620090377,0.007949,-0.0483857790145978,-0.140931696864653,1.08979,0.0619249216047676,-0.0736675941696442,0.50796,0.117353279488527,-0.142723856176141,0.111655,0.18498129914712,0.0287192620090377,0.021965,-0.165524429238664,-0.138755592591216,1.23846325,-0.160214651860465,-0.102515039445341,1.484096,-0.169954705370471,-0.0750331405617631,1.655536,-0.328227736883963,-0.0965125801879309,1.485921,-0.416485990180354,-0.151339203493312,1.113735,-0.311213418680223,-0.00452933302133056,0.8775775,-0.259280253806284,0.00990335936180532,0.751797,0.0077984331630325,-0.108517498702752,1.482271,0.104065875082259,-0.153860973628349,1.108316,0.0222023373670512,-0.0105594409742961,0.8626155,0.00961561303933276,0.0181691749503882,0.73593
-0.169936428496366,-0.143229438489088,1.07924875,-0.284021886991303,-0.143229438489088,1.068475,-0.260519483342559,-0.136386419419882,0.502126,-0.212842138519149,-0.219873878852958,0.080804,-0.182342666860766,-0.0293023494852182,0.008093,-0.055850970001429,-0.143229438489088,1.0900225,0.0629145536222614,-0.0727313670073758,0.510049,0.118012168365853,-0.141183625367249,0.112546,0.182342666860766,0.0293023494852182,0.024555,-0.171924408235345,-0.140648263430629,1.238112875,-0.166895030542784,-0.103809942443502,1.4836665,-0.180206318449536,-0.0775706503593772,1.65405925,-0.335232998355327,-0.100003996569872,1.483943,-0.418878575047501,-0.158592793355894,1.111296,-0.320025308270293,-0.0135091799807982,0.8707525,-0.274138312074084,0.00717975190533468,0.742664,0.00144293726976001,-0.107615888317132,1.48339,0.0868914853371951,-0.167290041165474,1.108937,0.0130491351627085,-0.0143023477095672,0.8672375,0.000830517624682258,0.0194601284097791,0.738557
-0.165801264808793,-0.15067322025846,1.07844625,-0.279539146811668,-0.15067322025846,1.067875,-0.254234075637781,-0.139097405551301,0.501459,-0.202117184764517,-0.222820350236162,0.080252,-0.172033648261582,-0.0320633712249698,0.00796699999999999,-0.0520633828059176,-0.15067322025846,1.0890175,0.0712520809407646,-0.0675023632038963,0.510978,0.122981076939224,-0.143403084511348,0.1136,0.172033648261582,0.0320633712249698,0.0418900000000001,-0.168304689063632,-0.146656936901887,1.237260875,-0.165047909699738,-0.107088384127305,1.483518,-0.180107534635928,-0.080468713047326,1.6528205,-0.333116634645458,-0.101749237063404,1.480603,-0.414682475552056,-0.169763235638693,1.109248,-0.314219346638585,-0.0322996793795331,0.863869,-0.281227522855502,0.0184456501392121,0.741998,0.00302081524598215,-0.112427531191206,1.486433,0.0941669218064853,-0.162139021984195,1.111467,0.0194073092634538,-0.00929145355435125,0.869878,0.00731149229136344,0.0250224537760256,0.74062
-0.163986942291447,-0.154039829983073,1.07737875,-0.277906754047623,-0.154039829983073,1.066971,-0.251538117547377,-0.137202673227317,0.500765,-0.199838346774795,-0.221560695294352,0.080021,-0.16512934805855,-0.0319405510872674,0.00766600000000001,-0.0500671305352716,-0.154039829983073,1.0877865,0.0741106403649082,-0.0652908887188956,0.509808,0.127386612192706,-0.144126717450531,0.114869,0.16512934805855,0.0319405510872674,0.0239699999999996,-0.168524400441836,-0.149036122371552,1.236244625,-0.168089787694123,-0.105611989538095,1.483398,-0.184747458038036,-0.0795487476644617,1.65139325,-0.335943691466163,-0.10080524534511,1.479324,-0.413760911421931,-0.171207525594798,1.106954,-0.313489510815392,-0.0352327710090551,0.8624025,-0.276636524283421,0.00152824683490933,0.736306999999999,-0.000235883922083294,-0.110418733731081,1.487472,0.0983461678441777,-0.157994131233931,1.114066,0.0273034628200337,-0.00873825108560222,0.869581,0.0150881327181162,0.0232256486686703,0.740574
-0.171574426174133,-0.15146223715589,1.0780945,-0.285734550933175,-0.15146223715589,1.067351,-0.25992623517302,-0.131663079803261,0.500957,-0.209983129320305,-0.216113081240706,0.079961,-0.170116388664527,-0.027371955506316,0.00796100000000007,-0.0574143014150909,-0.15146223715589,1.088838,0.0634789501395146,-0.0597865223247259,0.511726,0.117383448019039,-0.144426463778843,0.119059,0.170116388664527,0.027371955506316,0.020197,-0.178454442753107,-0.145333074907015,1.2370545,-0.181455617985906,-0.100514081464256,1.483874,-0.20085721346353,-0.074641111388371,1.6522325,-0.34928898318624,-0.0969478542167009,1.480307,-0.421291198516238,-0.16810110542543,1.10713,-0.320232315247225,-0.0337766441184148,0.8626655,-0.279762827492622,-0.00983412689736993,0.733254,-0.0136222527855713,-0.104080308711811,1.487441,0.0910828649534777,-0.15338929365626,1.116007,0.021962544170235,-0.00639598046201445,0.8697445,0.00923295819555864,0.0258039515086174,0.740897
-0.176532578797817,-0.147194477354978,1.08249075,-0.290397050705487,-0.147194477354978,1.0691385,-0.261076647471349,-0.131439953094068,0.501936,-0.215559280803609,-0.211150423150608,0.080517,-0.170577674184442,-0.0224239042112749,0.008284,-0.0626681068901472,-0.147194477354978,1.095843,0.059460130392911,-0.0505373404514722,0.519729,0.113059010987543,-0.14173826239858,0.128182,0.170577674184442,0.0224239042112749,0.019975,-0.184593143271676,-0.139991302668364,1.241558375,-0.18888498198819,-0.0957265172852902,1.488266,-0.210600342023891,-0.0698462505841937,1.65629775,-0.356585912473416,-0.092250863837427,1.483888,-0.422433095575268,-0.165991551266764,1.110721,-0.32358887045998,-0.0336602480818849,0.8645895,-0.282859249332983,-0.0113626042803246,0.734837,-0.0211840515029651,-0.0992021707331534,1.492644,0.0843970596051453,-0.153428369153998,1.122229,0.0168136080820487,-0.00103571123546442,0.8770245,0.00730885755501363,0.0413219406549417,0.748778
-0.180863483321375,-0.141192124565638,1.0854955,-0.294557434309323,-0.141192124565638,1.070644,-0.263350120356657,-0.132800910299533,0.503089,-0.221734915793122,-0.205592672808316,0.080955,-0.170787425261158,-0.017073448331088,0.008599,-0.0671695323334266,-0.141192124565639,1.100347,0.0567501020145209,-0.0502294357582432,0.522842,0.110138673721765,-0.142141066339255,0.131855,0.170787425261158,0.017073448331088,0.020012,-0.189819067775538,-0.133573394199176,1.24459375,-0.195805475144494,-0.0898013334683236,1.4923975,-0.217827844011685,-0.0643736415451496,1.6602105,-0.363449633643044,-0.0859204562719916,1.486646,-0.425101342943242,-0.158797787818665,1.112652,-0.326336997061813,-0.0317269065452069,0.863543,-0.286891882849225,-0.0103907748256124,0.73279,-0.0281613166459436,-0.0936822106646556,1.498149,0.0757478801788925,-0.15495007447773,1.128675,0.0070406874556137,-0.00396442485139585,0.880762,0.0238439046487826,0.0640144799350097,0.766412
-0.183642530039101,-0.13402094424716,1.08463675,-0.297466719226033,-0.13402094424716,1.07039,-0.26868936186335,-0.132488392626357,0.504395,-0.227532826343852,-0.199613125691244,0.080516,-0.171347663735339,-0.0116558544813891,0.009129,-0.0698183408521691,-0.13402094424716,1.0988835,0.0514513798238623,-0.0633815435160005,0.518069,0.103649930713537,-0.1492103873741,0.124624,0.171347663735339,0.0116558544813891,0.019992,-0.193854112699136,-0.12681217356275,1.243771375,-0.201447934623263,-0.083895499751307,1.4920535,-0.223806932253111,-0.0582557687418279,1.6594945,-0.369042902541691,-0.0790222182417936,1.48443,-0.429540859341902,-0.149299072532519,1.109452,-0.329246191794332,-0.0286030997827108,0.857991,-0.295183499972671,-0.00329842949514347,0.726768,-0.0338529667048346,-0.0887687812608203,1.499677,0.0676301060608282,-0.153325695623568,1.130518,0.00570551411250072,-0.00688134100027418,0.878028,0.0267460520122864,0.066264505921391,0.76908
-0.183796610828749,-0.129636089041316,1.08262275,-0.29787047618608,-0.129636089041316,1.069812,-0.271860935709118,-0.127818683905612,0.504161,-0.229792347073872,-0.196383904157854,0.080454,-0.171571089266962,-0.00913788907507222,0.009016,-0.0697227454714179,-0.129636089041316,1.0954335,0.0451002851190698,-0.0837207163322115,0.510604,0.0967560962226191,-0.157107668777687,0.11313,0.171571089266962,0.00913788907507222,0.020174,-0.194479637136649,-0.123793793052551,1.241411875,-0.203963183268294,-0.0828449281975932,1.488968,-0.228206011707457,-0.0556433551452993,1.6565825,-0.37172699744302,-0.0787539744520692,1.478992,-0.430736580732882,-0.150130220367337,1.104373,-0.333971326363069,-0.024966212774318,0.8543815,-0.299094738405893,0.00892129261432598,0.727795,-0.0361993690935679,-0.0869358819431174,1.498944,0.0674839234287881,-0.14379957601696,1.129628,0.010667899167246,-0.0123204186863707,0.870115,0.00773784865608815,0.0147289243047643,0.737101
-0.182796351711068,-0.130645246218284,1.08153825,-0.296695613209167,-0.130645246218284,1.0697065,-0.268472999688942,-0.125016537011195,0.502973,-0.225842307548054,-0.199226734771266,0.080332,-0.171246054133331,-0.0119729832545731,0.00829,-0.068897090212968,-0.130645246218284,1.09337,0.046211734720842,-0.0949800217432094,0.510259,0.101757594327715,-0.158578597839955,0.110582,0.171246054133331,0.0119729832545731,0.020701,-0.192362123513608,-0.126650113559368,1.240518625,-0.202494824106123,-0.0874666124671598,1.487395,-0.229941979880611,-0.0594172401387817,1.655141,-0.370892859638557,-0.0896717862283538,1.47632,-0.427971524581073,-0.158123268158112,1.099932,-0.335012787236216,-0.0250445397536451,0.853683,-0.289933228175943,-0.0144871755261776,0.727851,-0.0340967885736888,-0.0852614387059658,1.49847,0.0698759724257104,-0.140565288374518,1.128416,0.0129705249759205,-0.0166426679907107,0.866362,0.0100290667865222,0.00649696564878383,0.731913
